client,brand,use_case_name,extract_date,start_date,end_date,analysis_level,granularity,channel,place_channel,path,description,avg_time,mean_time,avg_time_non_ntb,mean_time_non_ntb,avg_time_ntb,mean_time_ntb,impressions_all_users,impressions_cost_all_users,clicks_all_users,reach,impressions_brand_store,impressions,impressions_cost,clicks,user_video_clicks_views,video_clicks_views,user_video_midpoint_views,video_midpoint_views,user_video_third_quartile_views,video_third_quartile_views,user_video_first_quartile_views,video_first_quartile_views,user_video_complete_views,video_complete_views,video_pause_views,video_replay_views,video_resume_views,video_unmute_views,video_mute_views,video_skip_backward_views,video_skip_forward_views,user_detail_page_view,detail_page_view,user_detail_page_view_clicks,detail_page_view_clicks,user_detail_page_view_views,detail_page_view_views,user_add_to_cart,add_to_cart,user_add_to_cart_clicks,add_to_cart_clicks,user_add_to_cart_views,add_to_cart_views,user_total_detail_page_view,total_detail_page_view,user_total_detail_page_view_clicks,total_detail_page_view_clicks,user_total_detail_page_view_views,total_detail_page_view_views,user_total_add_to_cart,total_add_to_cart,user_total_add_to_cart_clicks,total_add_to_cart_clicks,user_total_add_to_cart_views,total_add_to_cart_views,user_purchased,product_sales,purchases,units_sold,user_total_purchased,total_purchases,total_product_sales,total_units_sold,ntb_purchased,ntb_product_sales,ntb_purchases,ntb_units_sold,ntb_total_purchased,total_ntb_purchases,total_ntb_product_sales,total_ntb_units_sold
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP BRAND STORE, 2/DSP, 3/BRAND STORE]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,175,194,5660,2.1895334300000013,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/BRAND STORE, 3/DSP BRAND STORE, 4/DSP]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,11,12,285,0.14576445,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/SEARCH, 3/DSP, 4/SEARCH BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,174,0,13753,61.093733610000015,83,0,0,27,55,22,42,45,100,19,31,0,0,0,0,0,0,0,40,138,36,121,10,17,2,3,0,0,2,3,50,245,37,147,27,98,8,10,0,0,8,10,5,97.2600,5,5,7,7,137.4500,7,5,97.2600,5,5,7,7,137.4500,7
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","[1/BRAND STORE, 2/DSP, 3/DSP BRAND STORE]",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,958,1066,31305,19.8616324,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,9,1,1,0,0,0,0,0,0,7,10,6,9,1,1,1,1,0,0,1,1,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/SEARCH BRAND STORE, 3/BRAND STORE, 4/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,6,6,140,5.99040394,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/DSP BRAND STORE, 3/DSP, 4/SEARCH BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,351,0,27946,68.63001572,107,0,0,66,93,45,59,103,195,34,45,0,0,0,0,0,0,0,49,212,47,186,7,26,5,6,0,0,5,6,65,371,49,260,29,111,20,47,2,3,18,44,15,780.0300,23,28,17,30,951.7200,35,5,383.0600,6,6,6,7,402.9800,7
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/BRAND STORE, 2/SEARCH BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,2,2,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","[1/DSP BRAND STORE, 2/SEARCH]",Media Mix per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,54442,0,947523,893.9724847100007,1517,0,0,2572,3113,1749,2041,4808,6260,1311,1495,0,0,0,5,0,0,0,852,1795,791,1665,73,130,46,55,0,0,46,55,1313,3084,806,1887,582,1197,310,419,1,1,309,418,253,6920.3300,314,331,398,529,12309.2000,560,175,4486.3500,197,206,265,316,7724.9600,333
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,20,0.011364260000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,2,2,784,0.17025801,1,0,0,1,2,0,0,1,9,0,0,0,0,0,0,0,0,0,1,5,1,2,1,3,0,0,0,0,0,0,1,8,1,4,1,4,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,6,7,181,0.08475527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,19,0,0,0,0,0,0,0,0,1,25,1,25,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,4,1.9539E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,2,2,151,4.24883239,3,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,23,24,543,1.16335217,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,27,6,27,0,0,0,0,0,0,0,0,6,33,6,33,0,0,0,0,0,0,0,0,1,28.4700,1,1,1,1,28.4700,1,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/DSP, 3/SEARCH]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,843,0,22557,77.81376774000002,95,0,0,77,105,62,81,121,197,50,64,0,0,0,0,0,0,0,65,170,53,138,18,32,8,12,1,2,7,10,76,228,55,164,30,64,13,21,1,2,12,19,17,540.8500,29,30,21,35,672.3000,36,7,153.5500,10,10,8,12,186.6600,12
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/DSP]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,271923,0,4976508,1833.6136748099973,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,710,544,603,70,107,26,31,1,1,25,30,772,977,552,615,220,362,67,84,1,1,66,83,24,552.4400,27,29,51,61,1463.6100,66,5,202.1300,8,9,16,21,539.6800,23
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/DSP BRAND STORE, 3/SEARCH, 4/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,40,0,2029,14.382990020000005,17,0,0,4,4,3,3,8,10,2,2,0,0,0,0,0,0,0,10,29,9,24,2,5,1,1,0,0,1,1,11,57,9,31,5,26,2,2,0,0,2,2,2,39.9700,2,2,2,2,39.9700,2,1,25.0500,1,1,1,1,25.0500,1
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Campaign Performance,Channel,BRAND STORE,"",[],Campaign Performance per channel (levier),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3600,4026,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Format,SEARCH,Solo,[],Place of the format (format in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1441350,13405306,0,32954.87000000004,50144,0,0,67140,82732,46394,54936,115931,156154,34867,40240,0,0,0,156,0,0,0,27543,64366,27478,64238,77,128,63,79,3,3,60,76,28037,74942,27815,74435,259,507,169,229,5,5,164,224,6628,227739.3300,8727,9018,7166,10121,258924.1900,10470,4172,142265.4300,5077,5223,4525,5755,157136.6100,5935
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,DSP,Finisher,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,488980,15543463,593,56567.27620185003,82160,0,0,31664,49722,23826,34158,46698,88301,18871,25615,0,0,0,102,0,0,0,42030,140066,39070,129398,5226,10668,2839,3839,62,82,2781,3757,44599,176086,39472,155108,8521,20978,4838,7507,77,114,4769,7393,12110,459214.4000,17503,17968,14363,22415,581695.9100,23066,6620,245514.8900,8574,8758,7642,10303,287309.2700,10535
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP BRAND STORE, 2/DSP, 3/BRAND STORE, 4/SEARCH]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,14,15,522,0.22186741999999998,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH BRAND STORE, 2/SEARCH]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,43067,0,540975,970.4400000000006,1259,0,0,1708,2065,1206,1385,2845,3775,919,1032,0,0,0,5,0,0,0,716,1753,713,1744,3,9,3,3,0,0,3,3,725,2009,719,1992,6,17,4,4,0,0,4,4,150,4024.4600,205,212,164,234,4656.9700,241,105,2689.0600,135,142,117,151,3009.8300,158
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,16,28,5686,94.27551094,67,0,0,10,43,8,24,11,68,4,17,0,0,0,0,0,0,0,14,129,14,125,3,4,0,0,0,0,0,0,15,209,15,204,3,5,0,0,0,0,0,0,6,207.4200,9,9,7,11,227.2200,11,4,105.1800,5,5,5,6,124.9800,6
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH BRAND STORE, 2/DSP, 3/DSP BRAND STORE, 4/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,46,0,1823,2.132322180000001,5,0,0,4,5,2,2,6,9,1,1,0,0,0,0,0,0,0,5,7,4,6,1,1,0,0,0,0,0,0,6,19,4,11,3,8,2,2,0,0,2,2,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH BRAND STORE, 2/SEARCH, 3/BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,76,86,2853,206.98,88,0,0,6,8,5,7,9,11,4,6,0,0,0,0,0,0,0,25,46,25,46,0,0,0,0,0,0,0,0,26,63,26,63,0,0,0,0,0,0,0,0,3,41.8600,3,3,5,5,80.7500,5,2,28.7400,2,2,3,3,46.8400,3
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP, 2/DSP BRAND STORE, 3/BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,244,267,10556,8.26315076,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,4,1,1,0,0,0,0,0,0,2,5,1,4,1,1,1,1,0,0,1,1,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,14,1.60214506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP BRAND STORE, 2/BRAND STORE, 3/SEARCH]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,20,22,570,0.10077178,16,0,0,2,3,2,3,2,6,2,3,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/DSP, 3/BRAND STORE]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,175,194,5660,2.1895334299999996,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,5,6,261,0.04556802,5,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,4,1.9539E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,574,663,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/SEARCH BRAND STORE, 3/DSP]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,33411,0,3110242,16862.43118284,23793,0,0,8627,15576,6663,10745,11946,27332,5376,8041,0,0,0,32,0,0,0,10352,47191,9868,44754,1078,2437,487,671,17,23,471,648,10653,59837,9936,55185,1590,4652,777,1294,20,31,759,1263,2748,104329.6500,4207,4294,3190,5334,132551.3500,5456,1706,59583.5800,2274,2305,1953,2768,71415.8700,2807
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/SEARCH BRAND STORE, 3/DSP BRAND STORE, 4/DSP]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,747,0,45705,115.74108176999991,167,0,0,118,191,93,143,165,316,75,110,0,0,0,0,0,0,0,90,291,85,271,13,20,5,7,0,0,5,7,104,450,85,333,42,117,23,41,0,0,23,41,27,1029.1000,36,38,35,49,1325.9200,53,19,686.7700,22,23,25,30,851.7700,31
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/BRAND STORE, 2/SEARCH, 3/DSP BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,3,3,104,0.010701160000000001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,0,0,1,1,1,1,0,0,3,7,3,7,0,0,1,1,1,1,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/DSP, 3/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,206,0,4193,3.9370536300000007,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,119,129,1539,2.0500614899999996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,3,3,128,4.44922708,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP, 2/SEARCH, 3/DSP BRAND STORE]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10443,0,599482,1192.6833866699994,2585,0,0,774,1050,555,709,1235,1934,433,537,0,0,0,0,0,0,0,1958,4235,1690,3549,377,686,203,277,4,6,199,271,2207,5440,1709,3853,665,1587,374,590,11,23,365,567,294,10635.3300,400,413,428,615,15669.2000,644,93,4475.7100,110,114,126,156,5398.1900,161
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,39,4.45140076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/SEARCH BRAND STORE, 3/DSP, 4/DSP BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1218,0,114469,554.92488706,713,0,0,276,521,217,362,391,916,173,270,0,0,0,2,0,0,0,338,1317,309,1208,56,109,32,43,1,3,31,40,354,1660,311,1431,86,229,50,75,2,4,48,71,75,2571.8500,102,107,102,152,3736.7300,157,44,1208.4200,50,52,58,73,1765.4000,75
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,38,0.005410700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,973,1070,13587,2.898678880000002,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Campaign Performance,Channel,DSP BRAND STORE,"",[],Campaign Performance per channel (levier),0.0,0.0,0.0,0.0,0.0,0.0,24464884,3881.650176299981,25014,2190300,0,18811398,2976.293960540007,19442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Campaign Performance,Format,BRAND STORE,"",[],Campaign Performance per format_channel (format),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3600,4026,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Format,DSP,Solo,[],Place of the format (format in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3281625,19987741,0,24195.060766910014,31309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12409,14610,11348,12888,1084,1722,744,955,13,22,731,933,13399,16450,11501,13082,1926,3368,1362,1808,14,25,1348,1783,543,13855.9600,639,678,1001,1211,29296.3400,1313,32,918.2500,34,36,56,61,1778.8500,64
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,DSP BRAND STORE,Intermediate,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31532,1497572,689,2999.7136936200027,5919,0,0,2241,3205,1606,2154,3641,6001,1233,1612,0,0,0,0,0,0,0,3552,8596,3147,7421,573,1175,316,392,4,5,312,387,4205,12098,3201,8478,1392,3620,824,1244,13,19,814,1225,655,22362.9100,858,901,932,1290,33663.4400,1370,323,12264.9400,381,390,452,551,16599.8500,571
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,SEARCH BRAND STORE,Intermediate,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,50306,4029037,466,21127.34699024999,28453,0,0,10690,19034,8203,13112,14964,33461,6596,9817,0,0,0,35,0,0,0,12445,56101,11723,52660,1504,3441,714,995,23,38,693,957,13070,72305,11814,65007,2497,7298,1282,2117,29,53,1256,2064,3333,123922.7500,5038,5151,3941,6479,159499.6000,6641,1991,68847.5500,2631,2671,2317,3238,83370.1100,3288
